,sec_name,2017-03-20,2017-03-21,2017-03-22,2017-03-23,2017-03-24,2017-03-27,2017-03-28,2017-03-29,2017-03-30,2017-03-31,2017-04-05,2017-04-06,2017-04-07,2017-04-10,2017-04-11,2017-04-12,2017-04-18,2017-04-19,2017-04-20,2017-04-21,2017-04-24,2017-04-25,2017-04-26,2017-04-27,2017-04-28,2017-05-04,2017-05-05,2017-05-08,2017-05-09,2017-05-10,2017-05-11,2017-05-12,2017-05-15,2017-05-16,2017-05-17,2017-05-18,2017-05-19,2017-05-22,2017-05-23,2017-05-24,2017-05-25,2017-05-26,2017-05-31,2017-06-01,2017-06-02,2017-06-05,2017-06-06,2017-06-07,2017-06-08,2017-06-09,2017-06-12,2017-06-13,2017-06-14,2017-06-15,2017-06-16,2017-06-19,2017-06-20,2017-06-21,2017-06-22,2017-06-23,2017-06-26,2017-06-27,2017-06-28,2017-06-29,2017-06-30,2017-07-03,2017-07-04,2017-07-05,2017-07-06,2017-07-07,2017-07-10,2017-07-11,2017-07-12,2017-07-13,2017-07-14,2017-07-17,2017-07-18,2017-07-19,2017-07-20,2017-07-21,2017-07-24,2017-07-25,2017-07-26,2017-07-27,2017-07-28,2017-07-31,2017-08-01,2017-08-02,2017-08-03,2017-08-04,2017-08-07,2017-08-08,2017-08-09,2017-08-10,2017-08-11,2017-08-14,2017-08-15,2017-08-16,2017-08-17,2017-08-18,2017-08-21,2017-08-22,2017-08-24,2017-08-25,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-04,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27,2017-10-30,2017-10-31,2017-11-01,2017-11-02,2017-11-03,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10,2017-11-13,2017-11-14,2017-11-15,2017-11-16,2017-11-17,2017-11-20,2017-11-21,2017-11-22,2017-11-23,2017-11-24,2017-11-27,2017-11-28,2017-11-29,2017-11-30,2017-12-01,2017-12-04,2017-12-05,2017-12-06,2017-12-07,2017-12-08,2017-12-11,2017-12-12,2017-12-13,2017-12-14,2017-12-15,2017-12-18,2017-12-19,2017-12-20,2017-12-21,2017-12-27,2017-12-28,2017-12-29,2018-01-02,2018-01-03,2018-01-04,2018-01-05,2018-01-08,2018-01-09,2018-01-10,2018-01-11,2018-01-12,2018-01-15,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-29,2018-01-30,2018-01-31,2018-02-01,2018-02-02,2018-02-05,2018-02-06,2018-02-07,2018-02-08,2018-02-09,2018-02-12,2018-02-13,2018-02-14,2018-02-22,2018-02-23,2018-02-26,2018-02-27,2018-02-28,2018-03-01,2018-03-02,2018-03-05,2018-03-06,2018-03-07,2018-03-08,2018-03-09,2018-03-12,2018-03-13,2018-03-14,2018-03-15,2018-03-16,2018-03-19,2018-03-20,2018-03-21,2018-03-22,2018-03-23,2018-03-26,2018-03-27,2018-03-28,2018-03-29,2018-04-03,2018-04-04,2018-04-09,2018-04-10,2018-04-11,2018-04-12,2018-04-13,2018-04-16,2018-04-17,2018-04-18,2018-04-19,2018-04-20,2018-04-23,2018-04-24,2018-04-25,2018-04-26,2018-04-27,2018-05-02,2018-05-03,2018-05-04,2018-05-07,2018-05-08,2018-05-09,2018-05-10,2018-05-11,2018-05-14,2018-05-15,2018-05-16,2018-05-17,2018-05-18,2018-05-21,2018-05-23,2018-05-24,2018-05-25,2018-05-28,2018-05-29,2018-05-30,2018-05-31,2018-06-01,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-08,2018-06-11,2018-06-12,2018-06-13
002252.SZ,上海莱士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002253.SZ,川大智胜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002254.SZ,泰和新材,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002255.SZ,海陆重工,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002256.SZ,兆新股份,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002258.SZ,利尔化学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002259.SZ,升达林业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002260.SZ,*ST德奥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002261.SZ,拓维信息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002262.SZ,恩华药业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002263.SZ,*ST东南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002264.SZ,新华都,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002265.SZ,西仪股份,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002266.SZ,浙富控股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002267.SZ,陕天然气,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002268.SZ,卫士通,0.102479905848,0.0378665200277,9.42763863107e-05,,,,,,,,,,,,,,0.0923024635589,0.00928969638362,0.0120319862314,0.023230000011,-0.00449768850937,-0.000806787340538,0.00570590065489,0.0101160075918,0.00148365908482,-0.00206346367722,0.032775647014,0.0021561183709,0.00486644178583,-0.00173323919466,0.0207839162107,-0.0128067555636,0.0131755977794,0.000350114662552,0.01979955451,-0.00475572955098,-0.023108507866,0.0899529811864,-0.0351621344526,0.00115084951875,0.00469390022876,-0.00834280440271,0.0046632014753,0.0238777002377,0.0636533072613,-0.0143445540169,0.648034185824,-0.0179335371752,-0.00183877197795,-0.0356737623096,-0.0058373675075,0.00718096114182,-0.0151459945274,-0.00945948886842,0.017342014105,-0.0068243170284,-0.0282444352635,-0.000686207673294,0.00704592239633,0.0725929461571,-0.00636830881875,0.0014743210821,0.00341650058678,-0.0570522979398,0.0110087703204,0.0,-0.0065043011143,-0.0378491732367,0.00154922197161,-0.0511968942168,0.0125308676507,0.00460934971862,0.0224256185036,-0.0070694512108,0.0439012083512,0.0300694935585,0.00187122677916,0.005430789473,0.0085565911044,0.0164749360796,0.000306651237463,0.00493278454015,-0.00338330924805,0.00422958051744,-0.00393467660976,0.00286530002056,-0.00438275668183,0.0151619968255,0.000521454132483,0.00255105049791,0.00514931227131,0.0328771418935,-0.00334698746092,-0.00251205987058,-0.0284710188092,0.0388009682233,-0.0227472296842,0.0576152338275,0.0441190074647,-0.0173210476457,0.488496129791,0.373579961231,0.0939737358128,0.181011378126,0.255265436195,0.155030343576,0.00298142359678,0.252005414833,0.178605204653,0.144098591407,0.109893580481,-0.0617267827936,-0.000128365773504,0.00036680643826,0.0456320663412,0.116521094141,0.104761674441,0.0200652652746,0.0640175609307,-0.00108701263756,-0.000984358067825,0.0108698422417,0.00784304174378,0.00951460252186,0.044323327929,0.00686850510555,-0.00411627056664,6.51187240824e-05,-0.00326727519304,-0.00581824415888,0.0134468445052,-0.0112323506219,0.0259092166063,-0.00524852207997,-0.00638653188341,0.00556173701131,0.00183451230795,-0.00172736687521,0.000981898721142,0.000896786659527,0.00747038565493,-0.00214066150308,0.00890324994405,-0.00106811107493,0.0021370838024,0.0122948877588,0.000134941831867,-0.041004747774,-0.0252117213047,-0.0425874530648,-0.0233654122304,-0.00291331938494,0.0396503572157,-0.0244571730493,-0.026574790088,-0.00758672844482,-0.0315134686989,-0.0351029255376,-0.0122933942289,-0.0140159151084,0.0248578081726,-0.0125778946697,-0.00464340523872,-0.0265428770448,-0.0123829302502,-0.00377201410214,-0.014892161937,-0.00494049861667,-0.0072701984819,0.00453533274032,-0.0370336832517,0.0105224777257,-0.0180695064141,-0.0233748333261,0.0468038208029,0.00343232054793,0.020201710033,0.0189073303911,-0.0242793820612,-0.00146950286064,-0.0165230261849,-0.0343891213269,-0.00895785536375,-0.0124187419599,-0.0146710697845,0.00106614201257,-0.000732542344083,-0.0196334147457,0.0213401748229,0.00761390473969,-0.00451592694927,0.00268701786779,-0.027300526261,0.0831648056956,-0.0254177305065,-0.0380654079605,-0.0098354710182,-0.0100075637653,-0.0084096771585,0.0109144507582,-0.000360126183336,-0.00931638317265,-0.00944459644561,0.0114411745972,-0.0160007496318,0.0251743517288,-0.00946739438048,-0.0203848312228,-0.080982063611,-0.00811606431302,0.000399483021972,-0.028074385949,-0.0271072582123,-0.0117942768506,-0.0572885745311,-0.000346469266231,0.0243357600873,0.0544971004763,-0.00535896877469,-0.00362494211886,-0.0226940611392,0.0134678695959,0.0107990285173,-0.0448094803404,-0.00977150141388,0.0292181345165,-0.00730876020593,0.00215370757873,-0.000114322145449,0.00353832042276,-0.0358378241197,-0.0491775970699,-0.0199279867787,0.000161554318671,-0.0230944080128,0.0224080894078,0.000623275267249,-0.00989637102905,0.0187581742971,-0.0163215788938,-0.0921091122254,-0.00367948473022,0.027233745081,0.0,0.00444768826343,0.00155764290229,0.000361555879919,0.0100084574558,0.00909825581084,0.039102541504,0.0162582419612,0.00787599618158,0.0188872119798,0.00524365878774,0.00566920750867,-0.00458657875289,0.00942636501371,-0.000417421570485,0.0112438270257,0.0313247726705,0.0142021696759,0.0250617920346,-0.0244582013004,0.00716960406116,0.0127164029976,0.00877243627188,0.00265315165518,0.000809267331336,0.129397789615,0.00393759559564,0.0654391134604,0.039910197224,0.065157576185,0.00161146300948,0.0,0.0203917472083,0.00383105213437,0.039227520184,0.0122098941942,0.0219609832779,0.00464938081749,0.00328654383246,-0.000837177786476,0.0055974988141,0.0102589636103,-0.014496028651,0.00824611390811,0.00415449981565,-0.00938026692861,-0.012361562879,0.00122472134714
002269.SZ,美邦服饰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002270.SZ,华明装备,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002271.SZ,东方雨虹,0.0110515372946,0.0137802083728,-0.000627091611814,0.00845179158176,0.0533505306159,-0.00161725920227,0.0337463109992,0.00261493170211,0.00485559684636,0.0147528314509,-0.00491831698077,-0.00608498347834,-0.00603791459018,-0.00307002571556,-0.0296720025713,-0.0260833289067,-0.00467605077566,-0.00245721050622,0.0295686063255,-0.00191517130782,0.0137477701593,0.00825911369587,-0.000619621246186,-0.0163001423546,0.00281253555909,0.129723524619,0.0249380681967,4.08562417686e-05,-0.00465928891449,0.00715475498491,0.031760004625,0.00687763466653,0.0118810584992,0.0175785499045,0.0107853853155,0.0331043266904,0.00702934348525,0.0788642288974,0.0239381363988,0.00240355163408,0.00150083794058,0.0151630024514,0.00261128775104,-0.000417268113563,0.00300466709665,0.00227304742025,0.0127086392554,0.0143836886423,0.0341840458728,0.00585205498845,0.0089530968154,0.00494798102186,-0.00770512057644,0.00450645203992,0.0199138472178,0.0726953127379,0.0337333796502,0.00200242233329,0.0161743070215,-0.00358539796413,0.0192169876844,0.010493636818,0.0143163597919,-0.00637644658362,0.00755110134107,-0.000820364994117,-0.00303044269976,0.0036546540004,-0.00191223496529,0.0164045731477,-0.013102772835,0.00121002013452,0.00219226755614,0.000103624476396,-0.000946404250967,0.00954668675412,0.00304683355381,0.00746096787779,-0.00152360228526,0.0053706079047,0.00127692971172,0.00331758983668,-0.000566108592724,0.000382169134683,0.00034791392855,-0.00217449002987,0.00146596385603,0.00772407939244,0.00130181897772,0.000449922813129,0.000821360955218,0.00446142947307,0.00216532862359,0.0234875080202,0.0124117265281,-0.00113325307743,0.00111184802107,-0.0213559583264,0.0111532824961,0.0148728529524,0.052409406124,0.00357367735566,-0.00855971578569,-0.0244613403469,-0.0117894790399,-0.0122517863462,0.00112202888691,0.00894724364536,0.000568765427206,-0.0275159322644,-0.0467535832684,-0.0788087527531,0.00296234352889,0.00115154602721,0.00205231722413,-0.00337243965755,0.00148699668105,0.0490696958746,0.0053377467241,0.000930295735001,0.00574130434168,0.0129693797196,0.0136943929781,-0.0710374955485,0.0317672662945,-0.0135791988191,-0.0040725562292,-0.00057724718652,0.00927605196102,0.00315351363005,-0.0156204561968,-0.0257539013998,-0.0175589438464,-0.0144355734283,-0.0210182318648,-0.022516743415,-0.0108565648649,-0.0921018356697,-0.0983909972863,0.00132281728534,0.0299562785734,0.011785003869,0.00969006154452,0.000393244681768,0.00950657625531,0.0237738946637,0.0300615890225,0.0370524494707,0.0485349522919,-0.0221471826843,-0.00982541077768,-0.00119156523925,-0.025403849286,-0.00223312707676,-0.00304330371383,-0.00728906343752,-0.0202876917231,0.00103644690208,-0.0146040593914,-0.0105485774249,-0.00199972003919,-0.0311294870528,-0.00946698109485,-0.075807123262,-0.00790752627862,-0.012422172316,0.00603743133217,-0.0656804677922,-0.00402860121331,0.0123602080569,0.0154374080492,0.0274512328903,0.0312003715189,0.0331825035355,0.0097386311817,0.00375222180863,-0.00122769680009,-0.00283259140262,-0.00396945581659,0.000471573048182,0.00034414658924,-0.003736156178,-0.00327073701979,0.0092890799945,0.00347828108702,-0.0127415760649,0.00359738026955,0.0106807441354,0.00700066119949,-0.0201659952311,0.00232958163089,0.00336950288875,-0.00260991663247,-0.0395188762951,-0.0165534054338,0.0116389332599,-0.00870804214261,-0.0323897874725,0.0591500306909,0.00552966653591,0.036782194345,0.0296036186133,0.0430771988974,0.0177062853249,0.00501265192457,-0.0128328586306,-0.00274682689839,0.0161627252509,0.0496724025097,0.0161896264087,0.00156830363001,-0.0249819559093,-0.0313259273021,0.0175166434109,-0.0548974129888,-0.0303372524853,0.00355080597648,0.011566742834,-0.0864015178223,-0.0401525786928,-0.0961576895567,-0.0818003052888,-0.124783905993,-0.0122682915346,-0.0204970400663,-0.0175656581673,-0.00476554027073,-0.0303855581244,-0.0193547328392,-0.0274266130207,-0.0475227151159,-0.0267043302703,-0.00162640322878,-0.00540630483424,-0.0141612865416,-0.00720444299825,0.0277035477211,0.0182645174986,0.0302523067718,-0.0118307368276,-0.0975699651482,0.0218566701778,-0.0347377300139,0.0,-0.0147810817629,-0.0109235778491,-0.0211659085453,0.00666288509664,-0.0300132718704,0.000395372438281,-0.0584417409613,0.0444284928553,0.0295608945723,0.0155741323442,0.0295626447456,0.00163935118704,0.0345278734621,0.00157573475245,-0.00172248970746,-0.149475275176,-0.0118287918736,-0.00166514285556,-0.0446529894204,0.00277642820087,-0.0298369972728,0.0935992617994,-0.0177963143247,0.0343022283585,-0.0173370231201,0.0263990145992,0.00304033382908,0.0107759802183,-0.00622485315244,-0.0296422347103,0.0,-0.100832986876,0.0111104371616,-0.0169999948759,-0.00997031574044,0.00146089130036,-0.0194570606315,0.00852292678028,-0.0266213994817,-0.0217010737702,0.00403069812372,-0.00898587202019,0.102560481161,0.104466837148,0.0439058352308,0.0524278168246,0.0251725685402
002272.SZ,川润股份,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
